token_,count
('', 'estat', 'florence'),3
('', 'venir', 'bout'),3
('', '', 'iln'),3
('force', '', 'puissance'),3
('contre', 'perfonne', ''),3
('', 'magnifique', ''),3
('fix', 'mois', ''),3
('peuple', 'romain', ''),3
('quoy', 'faifant', ''),3
('estats', 'po', ''),3
('', 'ariftocratie', 'estat'),3
('', 'teurs', ''),3
('', '', 'apparence'),3
('', 'belliqueux', ''),3
('', 'ftrangers', ''),3
('', '', 'eftaduenu'),3
('depouillé', 'cftat', ''),3
('', 'suiffe', ''),3
('', 'estat', 'po'),3
('estat', 'po', ''),3
('po', '', 'pulaire'),3
('', 'tions', ''),3
('tions', '', ''),3
('', 'efprit', ''),3
('', '', 'mettray'),3
('', 'mettray', ''),3
('peuples', '', 'afrique'),3
('', 'gneurs', ''),3
('part', 'estats', ''),3
('', 'estat', 'venize'),3
('estat', 'venize', ''),3
('xx', '', 'ans'),3
('quarante', '', 'neuf'),3
('cent', 'cinquante', ''),3
('', 'mil', 'trois'),3
('', 'fucceflion', 'temps'),3
('', 'auons', 'monftré'),3
('', 'lu', ''),3
('', 'ona', 'veu'),3
('neant', '', 'moins'),3
('', '', 'infinies'),3
('', '', 'aduiendra'),3
('estat', 'ariftocratique', ''),3
('foy', 'bien', 'fouuent'),3
('ennemy', 'capital', ''),3
('', 'africain', ''),3
('', 'faut', 'faire'),3
('', 'attaint', ''),3
('', 'petits', ''),3
('vns', 'lesautres', ''),3
('arrefter', 'cours', ''),3
('', 'cobien', ''),3
('petità', 'petit', ''),3
('', 'euft', 'efté'),3
('pays', 'là', ''),3
('roy', '', 'efpaigne'),3
('', 'commeil', 'aduint'),3
('', 'foibles', ''),3
('illuftre', '', ''),3
('toute', 'fagefle', ''),3
('fagefle', '', ''),3
('', 'mét', ''),3
('grandes', 'conion', ''),3
('ccux', '', 'cy'),3
('', 'mots', ''),3
('entre', 'hebrieux', ''),3
('', 'eftimoit', ''),3
('', 'iuger', 'republique'),3
('iuger', 'republique', ''),3
('', 'marc', 'varron'),3
('marc', 'varron', ''),3
('', 'dreffer', ''),3
('quel', '', 'horofcope'),3
('na', '', 'ture'),3
('celte', 'maxime', ''),3
('ceu', '', ''),3
('roy', 'lacedemone', ''),3
('mife', '', 'recepte'),3
('feule', '', 'ment'),3
('changemens', '', 'estats'),3
('huit', 'ans', ''),3
('commun', 'confente', ''),3
('', '', 'fent'),3
('cinq', 'mil', 'cinq'),3
('', 'eftà', 'dire'),3
('', 'côbien', ''),3
('', 'anm', ''),3
('dephilon', 'hebrieu', ''),3
('figne', 'poiflons', ''),3
('vniuerfel', '', ''),3
('eftà', 'fcauoir', ''),3
('notables', 'republiques', ''),3
('', '', 'tels'),3
('', 'tels', ''),3
('autant', '', 'eftoyent'),3
('', '', 'detousles'),3
('', 'neantmoins', 'voit'),3
('', '', 'refte'),3
('', 'craires', ''),3
('pluficurs', 'pays', ''),3
('', 'frideric', ''),3
('', '', 'mefmemét'),3
('quatre', 'empereurs', ''),3
('roy', 'defrance', ''),3
('', 'al', ''),3
('ci', '', 'uiles'),3
('', 'uiles', ''),3
('', 'principautez', ''),3
('', 'eclypfes', ''),3
('', 'fin', 'monde'),3
('an', '', 'p'),3
('', '', 'rx'),3
('', 'neantmoins', 'cela'),3
('monde', 'iufques', ''),3
('iufques', '', 'an'),3
('', 'ains', 'feulement'),3
('loy', 'dieu', ''),3
('parles', 'an', ''),3
('', 'efcoffe', ''),3
('', 'cftoit', ''),3
('iour', '', 'mois'),3
('', '', 'conftitué'),3
('', '', 'mefmeiour'),3
('', 'ti', ''),3
('', '', 'morts'),3
('triplicité', 'aquatique', ''),3
('', 'oril', 'certain'),3
('ruines', 'monarchies', ''),3
('', 'quand', 'elles'),3
('mo', '', 'narques'),3
('', 'narques', ''),3
('narques', '', ''),3
('', 'mefprifent', ''),3
('roy', '', 'egypte'),3
('', 'veu', 'depuis'),3
('toute', '', 'europe'),3
('europe', '', 'ona'),3
('', 'cccc', ''),3
('', 'non', 'feulemét'),3
('', 'celà', 'merite'),3
('nyer', '', ''),3
('adoucir', '', ''),3
('egli', '', ''),3
('meilleure', '', ''),3
('harmonie', 'lydiene', ''),3
('fran', '', 'cois'),3
('', 'cois', ''),3
('cois', '', ''),3
('cefte', 'monarchie', ''),3
('', 'reigles', ''),3
('faire', 'entendre', ''),3
('causes', 'naturelles', ''),3
('fix', '', 'fix'),3
('nombre', 'nuptial', ''),3
('nombre', 'parfait', ''),3
('', 'nombre', 'parfait'),3
('lieu', '', 'tenant'),3
('huet', 'capet', ''),3
('faftes', 'romains', ''),3
('peuple', '', 'nobleffe'),3
('iournee', 'cannes', ''),3
('loüys', '', 'roy'),3
('', 'cefte', 'caufe'),3
('', 'iufques', 'auguftule'),3
('', '', 'experience'),3
('parti', '', 'annibal'),3
