word,count
qla,1
fortaigremét,1
coftantinopole,1
onc,1
oràvingt,1
eaulnede,1
portugalois,1
iufqs,1
fallir,1
oncques,1
alumet,1
ro,1
ſainte,1
marchandiſes,1
decouure,1
autät,1
pru,1
galice,1
sil,1
gc,1
prifonnier,1
cecoup,1
cuſt,1
intole,1
encheriffant,1
philippelelog,1
nefift,1
maroch,1
quefon,1
fpeciale,1
veſte,1
habi,1
fiffent,1
confiftoriaux,1
horsmis,1
crees,1
diminuec,1
carla,1
prefque,1
cheueu,1
derechef,1
boutiqueen,1
defdaignoyent,1
paffc,1
detrois,1
————————,1
aportoit,1
appellans,1
onques,1
prédre,1
tn,1
caligula,1
::,1
legouft,1
preuue,1
veni,1
cognoiftre,1
commei,1
meurant,1
autruy,1
gráde,1
cu,1
mefmemét,1
elcu,1
gueur,1
ditz,1
vfade,1
figu,1
läproyes,1
depline,1
auiour,1
menage,1
dalers,1
leen,1
argenten,1
ſons,1
moureux,1
galen,1
decouperofe,1
fepe,1
proces,1
lebord,1
deferts,1
maiftre,1
infideles,1
védue,1
mefpris,1
maifon,1
ambaffadeur,1
timocrate,1
prin,1
pofec,1
quionteftéaliences,1
parlaloy,1
vnze,1
det,1
r,1
feroyentre,1
ains,1
epiceries,1
debordé,1
aufsila,1
parauátelle,1
fages,1
neremarchent,1
:(,1
paſer,1
princen,1
feftier,1
quirecerchera,1
aduint,1
del,1
cultiue,1
maisily,1
couftumed,1
budé,1
deſquels,1
oo,1
natouchéaucunen,1
triplepour,1
laforgeátau,1
fueilleter,1
falfifier,1
delatraf,1
ue,1
lay,1
aia,1
encherir,1
eften,1
tellemét,1
chapo,1
ſeur,1
xv,1
trefor,1
prodigalitez,1
refteroyent,1
cheureau,1
auantage,1
voituriers,1
autreoccafion,1
tomberét,1
pra,1
plato,1
difeincognue,1
anuers,1
maneuure,1
efcorner,1
caroluz,1
decriant,1
polybe,1
onas,1
queleroyen,1
appian,1
timation,1
couchät,1
cauoir,1
iagoit,1
fruftrant,1
vilfe,1
neceffaires,1
iafpes,1
defaligue,1
douzebotes,1
ileft,1
mefmeraifon,1
oreft,1
ftres,1
efgal,1
lumiereau,1
ofter,1
efcriptau,1
leconté,1
iaçoit,1
lon,1
deuant,1
fauffeté,1
auc,1
veid,1
pefteen,1
blàcs,1
brieuement,1
"&,",1
auoit,1
ciui,1
cftant,1
fitoute,1
ber,1
noftres,1
becfigue,1
nepeuuent,1
defendues,1
ciens,1
efpargneroit,1
cft,1
commeon,1
maintenät,1
terreftres,1
defendu,1
ins,1
confequet,1
quetout,1
falfificen,1
affeurance,1
necef,1
plurarque,1
prouient,1
cccc,1
mauuais,1
deliberc,1
aprouuer,1
ferrand,1
finäciers,1
donneroit,1
ti,1
confeffer,1
rion,1
quenoz,1
haufle,1
defendoit,1
auroit,1
lebeftail,1
mift,1
feruitude,1
epygte,1
frequentes,1
vrayfem,1
acheptét,1
detous,1
iuf,1
rohif,1
apresla,1
ritier,1
valuft,1
poiffons,1
siles,1
remberg,1
çons,1
aa,1
paf,1
femblables,1
na,1
charroy,1
hómelibre,1
friandi,1
‘,1
charrettee,1
atffe,1
fu,1
bailloyent,1
quiefme,1
detragedies,1
mo,1
moftral,1
autát,1
oe,1
alpes,1
alimagne,1
eftoyét,1
groffes,1
xix,1
lä,1
-/,1
roigneurs,1
bourges,1
precieux,1
€,1
dement,1
pat,1
auuergne,1
pœil,1
sé,1
moyé,1
paduenir,1
lutzéburg,1
griue,1
obeiflan,1
mefíme,1
ucilles,1
furplusil,1
croiílre,1
pc,1
donoit,1
brafsier,1
faudroit,1
vns,1
ns,1
cuyure,1
gabale,1
mcímement,1
monílré,1
'^,1
metz,1
nem,1
touc,1
deremede,1
ayme,1
peutonquestrouucr,1
roy,1
ement,1
eny,1
euft,1
dre,1
céstalens,1
doublerefponfe,1
of,1
quetous,1
traiteforaine,1
vneliure,1
romaigne,1
empc,1
trouuerons,1
anti,1
leturbor,1
cícript,1
fuafion,1
reur,1
arreítees,1
croiftre,1
cefte,1
vnedi,1
xvirr,1
neméttenir,1
efcriuent,1
noflres,1
fertes,1
falfificatore,1
enont,1
conclufon,1
delarepub,1
ree,1
flateurs,1
efté,1
coffe,1
mad,1
cepoint,1
fuperfluité,1
figne,1
ameinefes,1
fouleret,1
pluyes,1
uoy,1
forefts,1
quars,1
monftré,1
u,1
fuffit,1
fenti,1
áegyptiens,1
fefiftfeigneur,1
prifees,1
bts,1
caufee,1
malfaines,1
fair,1
oci,1
víuraires,1
cequia,1
laiffeà,1
precieufes,1
fagement,1
zons,1
lepaffage,1
efpefles,1
liures,1
réte,1
lacedemonne,1
deceux,1
faignec,1
fübiects,1
achepter,1
coniuration,1
oula,1
executer,1
ss,1
fonten,1
fein,1
tines,1
peze,1
fion,1
ioyau,1
rienpourrecrouuer,1
covr,1
caren,1
yn,1
cut,1
alles,1
enrichiroit,1
pastoutes,1
euangi,1
bell,1
boulogne,1
lat,1
yavn,1
bailler,1
efcor,1
bayone,1
ocuures,1
conquefte,1
perfonneiufques,1
fubics,1
ja,1
hiftoriens,1
iourd,1
mefure,1
queletemps,1
galtez,1
rabaifler,1
carileft,1
afoiblift,1
apresil,1
chartée,1
auignon,1
chi,1
aporter,1
maintenat,1
-&,1
voi,1
c,1
nercíte,1
efpaigne,1
argét,1
iufques,1
pattel,1
ditil,1
defgré,1
grofles,1
ceroyau,1
auoitlecredit,1
seruius,1
gaignent,1
pourueu,1
iournee,1
tenoyét,1
choſes,1
decrient,1
fainte,1
fte,1
appelloyent,1
trouuósaux,1
ren,1
chartee,1
pellons,1
ícu,1
reftitua,1
faillirau,1
confetfe,1
caftilian,1
quefe,1
portaft,1
glois,1
reduite,1
outreles,1
quát,1
touftours,1
ſoleil,1
deuxicíme,1
francois,1
oye,1
francons,1
cout,1
aetolie,1
defpendre,1
debuoit,1
bondance,1
sempoifonna,1
couftumes,1
lesbaux,1
chofesil,1
rgent,1
foufrirvnetelle,1
dn,1
