token_,count,p-value,obs/exp
daniel,7,0.08983925151326311,4.065935377880143
hymne,7,0.03515375087428759,8.131870755760286
cv,7,0.03515375087428759,7.228329560675808
auos,7,0.08983925151326311,3.2527483023041137
diuins,7,0.03515375087428759,6.505496604608227
occultes,7,0.03515375087428759,5.421247170506856
deuin,7,0.03515375087428759,9.293566578011752
quece,7,0.08983925151326311,2.8284767846122727
pra,7,0.08983925151326311,3.2527483023041137
illicite,7,0.03515375087428759,5.9140878223711155
confefler,7,0.08983925151326311,3.614164780337904
eternité,7,0.08983925151326311,3.614164780337904
vfant,7,0.08983925151326311,2.9570439111855578
enquerir,7,0.08983925151326311,4.065935377880143
licites,7,0.03515375087428759,5.9140878223711155
lil,7,0.03515375087428759,5.9140878223711155
ln,7,0.08983925151326311,3.826762708593075
morbo,7,0.03515375087428759,9.293566578011752
onles,7,0.08983925151326311,3.4239455813727506
couurir,7,0.08983925151326311,4.065935377880143
iffue,7,0.08983925151326311,4.646783289005876
sacrifice,7,0.08983925151326311,3.826762708593075
conuention,7,0.03515375087428759,7.228329560675808
tl,7,0.08983925151326311,4.336997736405484
confefle,7,0.03515375087428759,5.421247170506856
auecles,7,0.08983925151326311,2.9570439111855578
nemo,7,0.03515375087428759,5.9140878223711155
poflible,7,0.08983925151326311,4.336997736405484
poifon,7,0.03515375087428759,5.421247170506856
vier,7,0.03515375087428759,5.421247170506856
sorcicre,7,0.03515375087428759,9.293566578011752
ol,7,0.08983925151326311,3.4239455813727506
quesathan,7,0.03515375087428759,9.293566578011752
teímoing,7,0.03515375087428759,9.293566578011752
pendre,7,0.08983925151326311,3.614164780337904
payans,7,0.08983925151326311,4.065935377880143
sorcie,7,0.03515375087428759,9.293566578011752
bb,7,0.08983925151326311,4.065935377880143
lieue,7,0.03515375087428759,5.421247170506856
euidente,7,0.03515375087428759,5.9140878223711155
torture,7,0.03515375087428759,5.004228157390944
preuuc,7,0.03515375087428759,5.421247170506856
accufee,7,0.03515375087428759,9.293566578011752
bartol,7,0.08983925151326311,4.646783289005876
sorcters,6,0.062497001028300685,9.293566578011752
etles,6,0.062497001028300685,4.646783289005876
porphyre,6,0.062497001028300685,5.576139946807052
eftchose,6,0.062497001028300685,9.293566578011752
peché,6,0.062497001028300685,6.195711052007836
dieua,6,0.062497001028300685,6.195711052007836
mocque,6,0.062497001028300685,6.970174933508815
memorable,6,0.062497001028300685,5.576139946807052
ladre,6,0.062497001028300685,5.576139946807052
quetous,6,0.062497001028300685,5.576139946807052
jn,6,0.062497001028300685,6.195711052007836
defert,6,0.062497001028300685,7.965914209724359
cltoir,6,0.062497001028300685,5.576139946807052
parloir,6,0.062497001028300685,7.965914209724359
apollon,6,0.062497001028300685,4.289338420620809
inb,6,0.062497001028300685,7.965914209724359
sop,6,0.062497001028300685,9.293566578011752
fainct,6,0.062497001028300685,6.195711052007836
defcouurir,6,0.062497001028300685,4.646783289005876
idolatries,6,0.062497001028300685,9.293566578011752
inuocations,6,0.062497001028300685,9.293566578011752
predi,6,0.062497001028300685,9.293566578011752
noté,6,0.062497001028300685,5.576139946807052
beltes,6,0.062497001028300685,5.069218133460956
sathà,6,0.062497001028300685,9.293566578011752
mailtre,6,0.062497001028300685,9.293566578011752
rabin,6,0.062497001028300685,5.576139946807052
creature,6,0.062497001028300685,5.069218133460956
lumieres,6,0.062497001028300685,6.970174933508815
futures,6,0.062497001028300685,4.289338420620809
pofition,6,0.062497001028300685,6.195711052007836
ics,6,0.062497001028300685,4.289338420620809
mangé,6,0.062497001028300685,4.289338420620809
dz,6,0.062497001028300685,5.576139946807052
tempeftes,6,0.062497001028300685,4.646783289005876
unsorcier,6,0.062497001028300685,9.293566578011752
priué,6,0.062497001028300685,5.576139946807052
maisie,6,0.062497001028300685,6.970174933508815
deceluy,6,0.062497001028300685,6.195711052007836
facrifier,6,0.062497001028300685,6.970174933508815
fl,6,0.062497001028300685,4.289338420620809
magiftrats,6,0.062497001028300685,6.970174933508815
hofties,6,0.062497001028300685,7.965914209724359
np,6,0.062497001028300685,5.069218133460956
yo,6,0.062497001028300685,4.646783289005876
inuoquer,6,0.062497001028300685,9.293566578011752
damnable,6,0.062497001028300685,7.965914209724359
ligature,6,0.062497001028300685,9.293566578011752
voifine,6,0.062497001028300685,5.069218133460956
hift,6,0.062497001028300685,6.195711052007836
cachees,6,0.062497001028300685,7.965914209724359
ht,6,0.062497001028300685,5.576139946807052
demoniaque,6,0.062497001028300685,9.293566578011752
espritz,6,0.062497001028300685,7.965914209724359
bru,6,0.062497001028300685,4.646783289005876
oudain,6,0.062497001028300685,7.965914209724359
sabath,6,0.062497001028300685,9.293566578011752
guife,6,0.062497001028300685,6.970174933508815
auecques,6,0.062497001028300685,7.965914209724359
philoftrate,6,0.062497001028300685,7.965914209724359
vnesorciere,6,0.062497001028300685,9.293566578011752
renier,6,0.062497001028300685,9.293566578011752
olaus,6,0.062497001028300685,9.293566578011752
confeffé,6,0.062497001028300685,6.195711052007836
conueincu,6,0.062497001028300685,9.293566578011752
nya,6,0.062497001028300685,4.646783289005876
nommee,6,0.062497001028300685,9.293566578011752
haruillier,6,0.062497001028300685,9.293566578011752
accu,6,0.062497001028300685,5.069218133460956
indice,6,0.062497001028300685,9.293566578011752
preuenu,6,0.062497001028300685,6.195711052007836
prefom,6,0.062497001028300685,9.293566578011752
euidence,6,0.062497001028300685,7.965914209724359
preu,6,0.062497001028300685,4.289338420620809
pene,6,0.062497001028300685,4.646783289005876
determination,4,0.062498286307100234,9.293566578011754
fugets,4,0.062498286307100234,9.293566578011754
deftruire,4,0.062498286307100234,9.293566578011754
elemétaire,4,0.062498286307100234,9.293566578011754
medee,4,0.062498286307100234,9.293566578011754
honteuses,4,0.062498286307100234,9.293566578011754
demonstré,4,0.062498286307100234,9.293566578011754
fentira,4,0.062498286307100234,9.293566578011754
malines,4,0.062498286307100234,9.293566578011754
adoroient,4,0.062498286307100234,9.293566578011754
ieufnes,4,0.062498286307100234,9.293566578011754
enforcelez,4,0.062498286307100234,9.293566578011754
vj,4,0.062498286307100234,9.293566578011754
inuocatio,4,0.062498286307100234,9.293566578011754
dié,4,0.062498286307100234,9.293566578011754
racteres,4,0.062498286307100234,9.293566578011754
lesfonges,4,0.062498286307100234,9.293566578011754
pture,4,0.062498286307100234,9.293566578011754
dil,4,0.062498286307100234,9.293566578011754
ouuét,4,0.062498286307100234,9.293566578011754
vrim,4,0.062498286307100234,9.293566578011754
thummim,4,0.062498286307100234,9.293566578011754
deceste,4,0.062498286307100234,9.293566578011754
exodi,4,0.062498286307100234,9.293566578011754
allegories,4,0.062498286307100234,9.293566578011754
sainéte,4,0.062498286307100234,9.293566578011754
zazel,4,0.062498286307100234,9.293566578011754
interroge,4,0.062498286307100234,9.293566578011754
sorcelerie,4,0.062498286307100234,9.293566578011754
dæmon,4,0.062498286307100234,9.293566578011754
furla,4,0.062498286307100234,9.293566578011754
carme,4,0.062498286307100234,9.293566578011754
damnation,4,0.062498286307100234,9.293566578011754
impoftures,4,0.062498286307100234,9.293566578011754
euangile,4,0.062498286307100234,9.293566578011754
mia,4,0.062498286307100234,9.293566578011754
recente,4,0.062498286307100234,9.293566578011754
tranfport,4,0.062498286307100234,9.293566578011754
vlrich,4,0.062498286307100234,9.293566578011754
satha,4,0.062498286307100234,9.293566578011754
ecftafe,4,0.062498286307100234,9.293566578011754
raiz,4,0.062498286307100234,9.293566578011754
certifié,4,0.062498286307100234,9.293566578011754
aci,4,0.062498286307100234,9.293566578011754
succube,4,0.062498286307100234,9.293566578011754
sachan,4,0.062498286307100234,9.293566578011754
oj,4,0.062498286307100234,9.293566578011754
malef,4,0.062498286307100234,9.293566578011754
hilarion,4,0.062498286307100234,9.293566578011754
procederà,4,0.062498286307100234,9.293566578011754
teflib,4,0.062498286307100234,9.293566578011754
salic,4,0.062498286307100234,9.293566578011754
probatio,4,0.062498286307100234,9.293566578011754
ficut,4,0.062498286307100234,9.293566578011754
phyficien,4,0.062498286307100234,9.293566578011754
supernaturelles,4,0.062498286307100234,9.293566578011754
