token_,count,p-value,obs/exp
aduint,58,0.00018902519541459523,2.2754418109256385
ami,58,0.0005077619789974363,2.157237041526904
àla,58,0.03351659044401922,1.4964617315096542
fief,58,0.005725548272081646,1.7484973915533855
tyrannie,57,0.001096792283131391,2.040541675702927
dir,57,0.005271039840332184,1.7743840658286323
liure,57,0.014003395676420722,1.6489225662245879
commeil,57,0.0016756905361034137,1.9907723665394412
mefchans,56,0.002254632818378682,1.9092787608916275
canton,56,0.00013171681677318667,2.429991150225708
frere,56,0.00022559463655742496,2.358520822277893
meurtre,56,0.001491820230557761,2.004742698936209
banni,56,0.00013171681677318667,2.3937226255954736
crainte,55,0.008910303032305,1.7309395359731792
cóme,55,0.048271699506443964,1.4319590706687209
eftar,55,6.026540895486045e-05,2.669754199551852
hebrieux,55,0.0606732424067818,1.393942458173091
quafi,55,0.0020185434483413743,1.9446357749822134
repvblique,55,1.686870584576579e-05,2.8639181413374417
ro,55,0.037870654496777484,1.4859952620147103
article,55,0.037870654496777484,1.4859952620147103
ariftocratie,55,1.686870584576579e-05,2.8639181413374417
aifné,55,3.244651728928016e-05,2.8127767459564157
changemens,55,0.00010831852276872002,2.461179652711864
appelloit,54,0.0017972310317871942,2.0348892056871297
aucc,54,0.0011616179300655946,2.089886211246241
trouua,54,0.011487180042151891,1.6994679080463941
mariage,54,0.0001563759681714479,2.4164309317534665
alexandre,54,0.08981809963988953,1.3447963446280162
principal,53,0.03466441434705372,1.517876614908844
augufte,53,3.774835852705536e-05,2.7597756634706254
difant,53,0.002432890685594394,1.9459956601395434
faite,53,0.014723349302745754,1.6321253923751011
mandement,53,0.00022467101304405527,2.4093279601727686
puiffe,52,0.0428349129680668,1.50428023585401
plaifir,52,0.013762584946718958,1.6547082594394107
defendu,52,0.004839397862663654,1.861546791869337
tuer,52,0.013762584946718958,1.6547082594394107
cftre,52,0.0013987960183768407,2.0975175119654503
print,52,0.025118595411482467,1.584295142016457
septentrion,52,0.0032751681976093587,1.9092787608916275
royal,52,0.002166386209902612,2.012483018237121
ordonné,51,0.00915479374999846,1.7388074429548752
voila,51,0.00915479374999846,1.7388074429548752
dira,51,0.017615461668446658,1.641121631552916
có,51,0.0827071508067321,1.3650450954038273
receuoir,51,0.0007576884847531199,2.2130276546698413
feditions,51,4.380977752502012e-05,2.8088427924655677
voleur,50,0.001058535461044051,2.169634955558668
faueur,50,0.00583411377695382,1.8596871047645724
grád,50,0.016491400729326696,1.665068686824094
po,50,0.09897582303401091,1.33827950529787
ioint,50,0.00038315403773532,2.3865984511145344
fieft,50,6.537229742661147e-05,2.753767443593694
cognoiftre,50,0.016491400729326696,1.6846577301984953
receu,50,0.06418678052486307,1.4464233037057788
cefar,50,0.00022000253602003498,2.5122088959100366
peres,49,0.0035406536641059846,1.9223560126785568
parla,49,0.0963668929949789,1.34934604736091
porté,49,0.04850582366370725,1.4771788307951015
dignité,48,0.09371703482714178,1.3885663715575476
souverian,48,7.600196551750681e-05,2.8639181413374417
fimple,48,0.09371703482714178,1.3885663715575476
monftrer,48,0.03557386382593257,1.527423008713302
ofter,48,0.003153605101487882,1.9638295826313885
maisil,48,0.010145919791037364,1.762411163899964
iu,47,0.07280638555884471,1.4168858172932606
auguste,47,0.025220065724545743,1.6217367788296357
fage,47,0.0017716144605261497,2.1365738514739645
condamné,47,0.09102590267832299,1.3735117616618342
europe,47,0.002790178708990793,2.0090172036247727
foixante,47,0.002790178708990793,2.0090172036247727
maicfté,47,0.00021094008202517055,2.639297110644309
florence,47,0.00021094008202517055,2.639297110644309
grain,47,0.006385051535917063,1.843892501956983
macedoine,47,5.8488278800199615e-05,2.8639181413374417
auff,46,0.008494592740282,1.8554962605848213
gouuerneurs,46,0.0001682550922671342,2.634804690030446
enla,46,0.008494592740282,1.8554962605848213
huit,46,0.017203351725486343,1.7109121363834068
foient,46,0.0024506792899688136,2.1248424919600373
eftranger,46,0.00030851841571628716,2.5334660481061984
vaffal,46,8.810789513667065e-05,2.8639181413374417
iaçoit,46,0.0024506792899688136,2.0911148333574974
souverianeté,45,0.00013206131714510065,2.8639181413374417
maintenir,45,0.007713673688342086,1.8677727008722447
eftle,45,0.007713673688342086,1.8677727008722447
turc,45,0.0013126043437367662,2.2220054544859464
fuiuant,45,0.00013206131714510065,2.7420492842592528
eftà,45,0.0007810202808067244,2.431628610569526
puni,45,0.022180097829228355,1.6522604661562161
degré,45,0.052661953563875576,1.5161919571786457
atheniens,45,0.00044879240693475016,2.5269865952977426
quelconque,45,0.030178439785165597,1.6109539545023108
defenfes,45,0.00044879240693475016,2.4783906992343248
efleu,45,0.00013206131714510065,2.801659051308367
cenfeurs,45,0.00013206131714510065,2.7420492842592528
tire,44,0.06507883729305722,1.4484183703315796
doubte,44,0.06507883729305722,1.4824988025746757
téps,44,0.010260468077802383,1.8262666408528614
orient,44,0.08270280130659606,1.4158696429083981
craindre,44,0.05031310454111223,1.5001475978434218
confuls,44,0.00010180090513247629,2.8639181413374413
neceffaire,44,0.006964709350024598,1.9386522802899604
quin,44,0.010260468077802383,1.8531235032183444
changer,44,0.08270280130659606,1.4001377579871936
merite,43,0.013556403194191897,1.811007059963382
gift,43,0.0005326287048939935,2.565593334948125
muraille,43,0.001577383596370761,2.2390632741365453
equalité,43,0.00015338913893265995,2.7988290926706814
confentement,43,0.0009336370341108091,2.4146760799511764
aufquels,43,0.0624495454433025,1.501810732652561
arrefts,43,0.00029203251734849576,2.6771408712502174
hongrie,43,0.00029203251734849576,2.620180427181064
harmonique,43,0.00029203251734849576,2.620180427181064
lacedemoniens,42,0.00043068604963882485,2.672990265248279
dequoy,42,0.012402711172310375,1.8505317220949622
feroyent,42,0.05979556167595816,1.5035570242021568
entreles,42,0.0035731272285808966,2.0738717575202164
efcrit,42,0.0013346724731106002,2.3585208222778933
taille,42,0.04558540007521902,1.562137168002241
venitiens,42,0.00022988483847047496,2.8639181413374413
intereft,42,0.00022988483847047496,2.7337400440039215
fila,41,0.03200259548411673,1.6308422749282652
execution,41,0.00034261931225828055,2.668650995337161
passer,41,0.09409720777681722,1.4319590706687209
moitié,41,0.07400624363339581,1.486337263225761
tite,41,0.004925162564799014,2.0967972106220554
prouinces,41,0.0075648506030475265,1.9249285868005754
quád,41,0.011284515789688648,1.8638197427751606
obeir,41,0.0006315014014123399,2.498311570102875
hiftoires,41,0.011284515789688648,1.8638197427751606
pourles,41,0.0011158207790905607,2.396339669282349
mefpris,41,0.0031077261926337678,2.1744563665710204
abus,41,0.004925162564799014,2.02449385853164
chois,41,0.0006315014014123399,2.5526226911920675
cés,41,0.0011158207790905607,2.396339669282349
eglife,41,0.011284515789688648,1.8346975592942987
annee,41,0.0011158207790905607,2.396339669282349
obeiffance,40,0.0005077003716315983,2.603561946670401
toutainsi,40,0.001600171534343609,2.291134513069953
vfer,40,0.015004369574930194,1.8476891234435107
autát,40,0.029964854388584466,1.6365246521928236
neron,40,0.0026765065456408918,2.2462103069313266
effe,40,0.054420273261781275,1.5274230087133023
fucceffeur,40,0.0005077003716315983,2.7275410869880394
cardinal,40,0.029964854388584466,1.6365246521928236
anglois,40,0.04083380188258231,1.5910656340763563
gentil,39,0.02794328299660517,1.667056828539705
maifons,39,0.009166147773812541,1.994514419860004
extreme,39,0.013666834036334563,1.861546791869337
perdu,39,0.01980428906881236,1.7452001173775036
afie,39,0.0013331324059492496,2.376442713024686
caufes,39,0.005962355147167074,2.030778318402913
deflors,39,0.00040098956917314756,2.7923201878040054
chreftiens,39,0.0037529052255887855,2.1479386060030814
arragon,39,0.00040098956917314756,2.7242148173697616
gardé,38,0.008171923317710671,1.978707079469505
publier,38,0.0032268879503607006,2.1765777874164556
fion,38,0.08431185742463145,1.4510518582776373
iiij,38,0.0005973184674587771,2.6543631553859215
romaine,38,0.02594202071084875,1.7274426884257585
querelle,38,0.018167735816315037,1.8445574469630979
empefcher,38,0.005225911256179524,2.0928632571312074
ona,38,0.00191847502875975,2.315508284485591
maiftres,38,0.0010946850096840678,2.4733838493368814
impofts,38,0.0005973184674587771,2.7904843428416095
lige,38,0.00191847502875975,2.315508284485591
condamnez,38,0.008171923317710671,2.0533752711476
aristocratiques,38,0.0005973184674587771,2.7904843428416095
faction,38,0.005225911256179524,2.0928632571312074
perle,37,0.011118084746878348,1.926635840536097
expedient,37,0.0008842695940704611,2.5845114934020814
faifoyent,37,0.02396563008299941,1.7660828538247555
gouuerneur,37,0.00046792262205913544,2.7885518744601403
pl,37,0.011118084746878348,1.926635840536097
cofté,37,0.0015920823732197033,2.5229755054639367
meurs,36,0.009914844886403228,1.9827125593874597
peuft,36,0.03136308931657982,1.7474754760703033
ij,36,0.043468022604407915,1.6365246521928238
cust,36,0.015011314367621875,1.9092787608916275
feulemét,36,0.015011314367621875,1.874564601602689
licite,36,0.015011314367621875,1.9092787608916275
priuilege,36,0.0013006423667970685,2.5146598314182413
nefe,36,0.03136308931657982,1.690181198166359
pauure,36,0.015011314367621875,1.9092787608916275
contraint,36,0.015011314367621875,1.945302888455621
furplus,36,0.002299937021467415,2.4547869782892353
iurifdiction,36,0.0007010841506310079,2.8639181413374413
fecours,36,0.002299937021467415,2.343205752003361
egypte,36,0.03136308931657982,1.718350884802465
our,36,0.043468022604407915,1.6629202110991597
iustes,36,0.0007010841506310079,2.8639181413374413
commiflion,36,0.0007010841506310079,2.8639181413374413
doux,35,0.029027237087994182,1.7585462271370256
politique,35,0.005485368175524835,2.1790681510176184
executer,35,0.0087645762263143,2.004742698936209
iacoit,35,0.001900236048344522,2.5701829473541142
ncantmoins,35,0.0087645762263143,2.004742698936209
carle,35,0.0087645762263143,2.088273644725218
impoffible,35,0.020108013539430196,1.8562432397557491
iln,35,0.0407074194309024,1.6432317204395157
harmonie,35,0.07399462433735932,1.5421097684124685
expres,35,0.001900236048344522,2.4448081694344013
pourauoir,35,0.0032992879716448433,2.278116703336601
faifoient,35,0.001900236048344522,2.5059283736702613
obligation,35,0.029027237087994182,1.7585462271370256
estar,35,0.0032992879716448433,2.3310961615537313
commiffion,35,0.0005440678348866021,2.8639181413374417
emporte,35,0.0087645762263143,2.0456558152410294
ambaffadeur,35,0.0010436989785084247,2.6378193407055384
moindres,35,0.0087645762263143,2.088273644725218
appeller,35,0.09625398095778155,1.474075513923683
royale,35,0.0087645762263143,2.088273644725218
equité,35,0.0010436989785084247,2.7091117553192015
monnoyes,35,0.029027237087994182,1.7585462271370256
perpetuel,34,0.0027568213713255922,2.496749148858282
hormis,34,0.004698414770317236,2.2644934140807678
cognoiflance,34,0.018238297555180857,1.9092787608916277
contraints,34,0.0027568213713255922,2.4343304201368254
cruauté,34,0.004698414770317236,2.2644934140807678
portant,34,0.012043941302136712,2.0286086834473545
cen,34,0.09241642029734806,1.4980494893149694
cftats,34,0.0008204677059172655,2.8639181413374413
feruir,33,0.04917905994738249,1.6580578713006242
sujetion,33,0.0012290703286786109,2.8639181413374417
capitale,33,0.006640106611013102,2.197890666607804
henri,33,0.006640106611013102,2.2502213967651326
barbare,33,0.016416520440448605,1.9689437221694912
home,33,0.03519198884975905,1.718350884802465
douceur,33,0.006640106611013102,2.147938606003081
cuiure,33,0.010644846033673707,2.1002066369807904
planettes,33,0.0039703480088805745,2.362732466603389
geometrique,33,0.00226629237130252,2.487086806950936
ruiner,32,0.009309993054488444,2.13128791913484
appelloyent,32,0.00567449004464802,2.2352531834828815
neceflaire,32,0.03244962673636837,1.7624111638999642
entretenir,32,0.045951456144792784,1.666279645869057
diuifion,32,0.009309993054488444,2.13128791913484
particulieres,32,0.001828370211756961,2.618439443508518
toutle,32,0.00567449004464802,2.291134513069953
legitime,32,0.0033035699238926075,2.476902176291841
gaulois,32,0.00567449004464802,2.3498815518666185
auoiét,32,0.001828370211756961,2.618439443508518
efgard,32,0.001828370211756961,2.618439443508518
iurifdiétion,32,0.0009566858435515596,2.8639181413374417
oril,32,0.02218843870783376,1.8703138882203698
prifon,32,0.02218843870783376,1.8703138882203698
prifonnier,32,0.0033035699238926075,2.54570501452217
commiflaires,32,0.001828370211756961,2.7771327431150947
commis,32,0.02218843870783376,1.8329076104559625
pontife,32,0.00567449004464802,2.3498815518666185
clause,32,0.001828370211756961,2.618439443508518
deleur,32,0.00567449004464802,2.291134513069953
feureté,32,0.0033035699238926075,2.54570501452217
trait,32,0.00567449004464802,2.2352531834828815
poffible,31,0.05945374192722322,1.6142084069356488
ainsauffi,31,0.012945659909419305,2.0646851716618766
pourla,31,0.0027001012311430707,2.5366132108988766
ayans,31,0.0803822848919045,1.585383256811798
pieces,31,0.012945659909419305,2.017760508669561
entr,31,0.012945659909419305,2.0646851716618766
eftla,31,0.05945374192722322,1.6142084069356488
cobien,31,0.0027001012311430707,2.690347344892748
solon,31,0.004778844430906576,2.466151732818352
cognoiffance,31,0.05945374192722322,1.6751219317256736
prerogatiue,31,0.001443220370291258,2.8639181413374417
