token_,count,p-value,obs/exp
clle,117,0.021018774568788635,1.3493119032202108
lifons,116,0.02051394304938546,1.349311903220211
meíme,116,0.02051394304938546,1.349311903220211
iours,116,0.02051394304938546,1.349311903220211
firent,116,0.034551623023626576,1.3043348397795373
nes,115,0.046714352800205354,1.2718923677895428
ceft,115,0.020012020684820105,1.3493119032202108
confeil,115,0.020012020684820105,1.3493119032202108
tué,115,0.0725801487429958,1.241366950962594
ila,114,0.023435996580294948,1.3375787562356871
eftans,114,0.01951312465239998,1.3493119032202108
pouuoir,114,0.01951312465239998,1.3493119032202108
hebrieux,113,0.022881309463155728,1.349311903220211
do,113,0.03840905657603518,1.292137670032914
cho,112,0.022329380190548604,1.3493119032202108
quine,112,0.022329380190548604,1.3493119032202108
my,112,0.03183687860440938,1.31411246226664
da,111,0.03116155275651878,1.3138036952407317
at,111,0.09055307331650612,1.21767171754019
vnc,111,0.021780339312490526,1.349311903220211
queftion,111,0.021780339312490526,1.349311903220211
àla,110,0.025525012805911892,1.337155940128137
voyant,110,0.06768284471193156,1.2472631038170017
pierres,110,0.025525012805911892,1.337155940128137
mef,110,0.025525012805911892,1.3493119032202108
cóme,110,0.025525012805911892,1.3493119032202108
fcauoir,109,0.024918541048058716,1.349311903220211
xx,109,0.029815858396564723,1.3370454313727542
lumiere,109,0.024918541048058716,1.349311903220211
g,109,0.029815858396564723,1.324999977036063
fair,109,0.024918541048058716,1.349311903220211
marc,109,0.06669147800388574,1.2570512602649828
eaux,108,0.03471334438021673,1.312844013943989
prefent,108,0.024314737277927777,1.3493119032202108
general,108,0.024314737277927777,1.3493119032202108
felon,108,0.024314737277927777,1.3493119032202108
he,107,0.023713749821862314,1.3493119032202108
auf,107,0.023713749821862314,1.3493119032202108
profit,107,0.040281101142405726,1.3125124876778413
diuine,107,0.023713749821862314,1.3493119032202108
có,107,0.023713749821862314,1.3493119032202108
aufsi,107,0.023713749821862314,1.3493119032202108
populaires,106,0.033241857830621634,1.3243246457531699
capitaine,106,0.0850603520817058,1.2329919115632961
aduient,106,0.027811860799447814,1.3493119032202108
edits,106,0.027811860799447814,1.3493119032202108
pauures,105,0.027148346678963972,1.3493119032202108
oit,105,0.027148346678963972,1.3493119032202108
voulut,105,0.03867203465702728,1.3118310170196494
feigneur,105,0.027148346678963972,1.3493119032202108
auantage,105,0.027148346678963972,1.3493119032202108
tousles,104,0.026487342258339253,1.349311903220211
difant,104,0.026487342258339253,1.349311903220211
caril,104,0.026487342258339253,1.349311903220211
faifant,103,0.025829015513566065,1.3493119032202108
ec,103,0.03104561073890523,1.3363377503046319
files,103,0.025829015513566065,1.3493119032202108
difference,103,0.025829015513566065,1.3493119032202108
