document,term,tfidf
Harangue - lit de justice_corrected,esdict,0.1463730581501363
Harangue - lit de justice_corrected,royaulme,0.1356513237171847
Harangue - lit de justice_corrected,bien,0.1340286747139581
Harangue - lit de justice_corrected,millions,0.12641952237131035
Harangue - lit de justice_corrected,esglise,0.12056881277312147
Harangue - lit de justice_corrected,tournoys,0.12056881277312147
Harangue - lit de justice_corrected,fault,0.10834439423137246
Harangue - lit de justice_corrected,reistres,0.10758994608218564
Harangue - lit de justice_corrected,mille,0.0983733989937576
Harangue - lit de justice_corrected,armes,0.09656918881794815
Harangue - lit de justice_corrected,havre,0.09645505021849718
Harangue - lit de justice_corrected,guerre,0.09135880655335993
Harangue - lit de justice_corrected,faire,0.0892516047209016
Harangue - lit de justice_corrected,faict,0.08888249983335027
Harangue - lit de justice_corrected,fust,0.08757688470675162
Harangue - lit de justice_corrected,estrangers,0.08689935708523694
Harangue - lit de justice_corrected,payer,0.08543391525100805
Harangue - lit de justice_corrected,aultres,0.08538097426427227
Harangue - lit de justice_corrected,biens,0.08538097426427227
Harangue - lit de justice_corrected,cent,0.08347773767211365
Harangue - lit de justice_corrected,recouvrer,0.08285615518476332
Harangue - lit de justice_corrected,vente,0.08285615518476332
Harangue - lit de justice_corrected,majestés,0.08069245956163923
Harangue - lit de justice_corrected,solemnité,0.08069245956163923
Harangue - lit de justice_corrected,rentes,0.07923938783988538
Harangue - lit de justice_corrected,roys,0.07684287683784505
Harangue - lit de justice_corrected,peult,0.07474811445274904
Harangue - lit de justice_corrected,aliénation,0.07234128766387288
Harangue - lit de justice_corrected,francz,0.07234128766387288
Harangue - lit de justice_corrected,édit,0.07234128766387288
Harangue - lit de justice_corrected,estat,0.07222959615424832
Harangue - lit de justice_corrected,nécessité,0.07087454091121893
Harangue - lit de justice_corrected,suisses,0.06951948566818957
Harangue - lit de justice_corrected,taille,0.06951948566818957
Harangue - lit de justice_corrected,vendre,0.06768912358508763
Harangue - lit de justice_corrected,argent,0.06653442009736539
Harangue - ouverture de parlement_corrected,harangues,0.15811527684957302
Harangue - ouverture de parlement_corrected,roy,0.14231978005230592
Harangue - ouverture de parlement_corrected,aultres,0.14159361701763332
Harangue - ouverture de parlement_corrected,justice,0.13725216655974717
Harangue - ouverture de parlement_corrected,faict,0.1340004156176037
Harangue - ouverture de parlement_corrected,non,0.1301980065067049
Harangue - ouverture de parlement_corrected,court,0.12835549365757787
Harangue - ouverture de parlement_corrected,fault,0.12477469687249744
Harangue - ouverture de parlement_corrected,judges,0.12209428281964382
Harangue - ouverture de parlement_corrected,roys,0.11799468084802775
Harangue - ouverture de parlement_corrected,dict,0.11166701301466977
Harangue - ouverture de parlement_corrected,compaignie,0.10832628567011766
Harangue - ouverture de parlement_corrected,prie,0.10094389250048504
Harangue - ouverture de parlement_corrected,authorité,0.09794710012543381
Harangue - ouverture de parlement_corrected,subjectz,0.09354492149016472
Harangue - ouverture de parlement_corrected,elles,0.09245372441939033
Harangue - ouverture de parlement_corrected,estre,0.09182248527686762
Harangue - ouverture de parlement_corrected,chascung,0.08734228781074821
Harangue - ouverture de parlement_corrected,admoneste,0.08543399469226
Harangue - ouverture de parlement_corrected,mespriser,0.08543399469226
Harangue - ouverture de parlement_corrected,dieu,0.08458807256940241
Harangue - ouverture de parlement_corrected,parce,0.07816690911026883
Harangue - ouverture de parlement_corrected,mihi,0.0758566637503323
Harangue - ouverture de parlement_corrected,fraternellement,0.07434350251807947
Harangue - ouverture de parlement_corrected,opinione,0.07434350251807947
Harangue - ouverture de parlement_corrected,com,0.07279448407573069
Harangue - ouverture de parlement_corrected,sed,0.07221752378007844
Harangue - ouverture de parlement_corrected,doibt,0.07079680850881666
Harangue - ouverture de parlement_corrected,grand,0.07010661888822571
Harangue - ouverture de parlement_corrected,garder,0.06603837458527881
Harangue - ouverture de parlement_corrected,penser,0.06324611073982922
Harangue - ouverture de parlement_corrected,plaincte,0.06299137907072706
Harangue - ouverture de parlement_corrected,bien,0.06174158756730292
Harangue - ouverture de parlement_corrected,quand,0.06174158756730292
Harangue - ouverture de parlement_corrected,judgez,0.06119036194725716
Harangue - ouverture de parlement_corrected,judicum,0.06119036194725716
Harangue - ouverture de parlement_corrected,louez,0.06119036194725716
Harangue - ouverture de parlement_corrected,mauvais,0.06051469106368458
Harangue - ouverture de parlement_corrected,temps,0.06009138761847918
Harangue - ouverture de parlement_corrected,remonstrances,0.05823635895350684
Harangue - parlement 2_corrected,roy,0.19854879901924094
Harangue - parlement 2_corrected,court,0.18960074768393234
Harangue - parlement 2_corrected,estat,0.18431136171057713
Harangue - parlement 2_corrected,presvostz,0.1830279232207214
Harangue - parlement 2_corrected,aultres,0.159771551788267
Harangue - parlement 2_corrected,royaulme,0.15976029552354765
Harangue - parlement 2_corrected,esdictz,0.13727094241554105
Harangue - parlement 2_corrected,bien,0.12666915697671577
Harangue - parlement 2_corrected,faict,0.12371197692380281
Harangue - parlement 2_corrected,conseil,0.12037474202456412
Harangue - parlement 2_corrected,dudict,0.11947782337136888
Harangue - parlement 2_corrected,présidiaulx,0.11276139127674126
Harangue - parlement 2_corrected,appel,0.11112120553504658
Harangue - parlement 2_corrected,mareschaulx,0.09877773938562938
Harangue - parlement 2_corrected,harangues,0.09731687965672928
Harangue - parlement 2_corrected,conservation,0.09212012955147798
Harangue - parlement 2_corrected,circonscript,0.0915139616103607
Harangue - parlement 2_corrected,deslibération,0.0915139616103607
Harangue - parlement 2_corrected,différentz,0.0915139616103607
Harangue - parlement 2_corrected,procez,0.09147233539255842
Harangue - parlement 2_corrected,juger,0.08457104345755595
Harangue - parlement 2_corrected,dict,0.0824746512825352
Harangue - parlement 2_corrected,faire,0.08175538783145216
Harangue - parlement 2_corrected,parlement,0.08129067197416656
Harangue - parlement 2_corrected,juridiction,0.08087941924910137
Harangue - parlement 2_corrected,seil,0.08087941924910137
Harangue - parlement 2_corrected,con,0.07809347182621822
Harangue - parlement 2_corrected,celuy,0.07262343263103045
Harangue - parlement 2_corrected,doibt,0.07262343263103045
Harangue - parlement 2_corrected,juge,0.07168669402282132
Harangue - parlement 2_corrected,remonstrances,0.07168669402282132
Harangue - parlement 2_corrected,compaignie,0.06667272332102794
Harangue - parlement 2_corrected,juges,0.06667272332102794
Harangue - parlement 2_corrected,regarder,0.06667272332102794
Harangue - parlement 2_corrected,ungs,0.06503253757933325
Harangue - parlement 2_corrected,quand,0.06333457848835788
Harangue - parlement 2_corrected,ladicte,0.06228725419485297
Harangue - parlement 2_corrected,jugemens,0.062251069510297824
Harangue - parlement 2_corrected,temps,0.06164180183167842
Harangue - parlement 2_corrected,chascung,0.06143712057019238
Harangue - parlement 3_corrected,frére,0.25403874454088166
Harangue - parlement 3_corrected,fréres,0.2413100208941456
Harangue - parlement 3_corrected,roy,0.19064765815073864
Harangue - parlement 3_corrected,amytié,0.16935916302725443
Harangue - parlement 3_corrected,égal,0.15369173212895798
Harangue - parlement 3_corrected,estes,0.14063586124039254
Harangue - parlement 3_corrected,aultres,0.11854681884162223
Harangue - parlement 3_corrected,faire,0.11121113392126421
Harangue - parlement 3_corrected,frère,0.11001956157469948
Harangue - parlement 3_corrected,harangues,0.10590343534169336
Harangue - parlement 3_corrected,endroicts,0.10246115475263866
Harangue - parlement 3_corrected,non,0.10062096006859422
Harangue - parlement 3_corrected,estre,0.0960959942702498
Harangue - parlement 3_corrected,guerre,0.0960959942702498
Harangue - parlement 3_corrected,estrangier,0.09537085550438978
Harangue - parlement 3_corrected,trés,0.09376202418627821
Harangue - parlement 3_corrected,subject,0.09069431824403507
Harangue - parlement 3_corrected,jambe,0.08957765919886239
Harangue - parlement 3_corrected,général,0.0876182887651876
Harangue - parlement 3_corrected,bien,0.08615346923234674
Harangue - parlement 3_corrected,celle,0.0859707423226963
Harangue - parlement 3_corrected,frères,0.08043667363138186
Harangue - parlement 3_corrected,enfans,0.07698283989281429
Harangue - parlement 3_corrected,siéges,0.0766941636450861
Harangue - parlement 3_corrected,chef,0.0746574072578912
Harangue - parlement 3_corrected,capitaine,0.07334637438313299
Harangue - parlement 3_corrected,royaulme,0.0724401742484092
Harangue - parlement 3_corrected,nature,0.07032151813970866
Harangue - parlement 3_corrected,autheur,0.07031793062019627
Harangue - parlement 3_corrected,filz,0.0675531780776056
Harangue - parlement 3_corrected,ycelle,0.0675531780776056
Harangue - parlement 3_corrected,ez,0.06447805674202224
Harangue - parlement 3_corrected,naturelle,0.06265510039237042
Harangue - parlement 3_corrected,subjectz,0.06265510039237042
Harangue - parlement 3_corrected,abel,0.06224281793694772
Harangue - parlement 3_corrected,accumulées,0.06224281793694772
Harangue - parlement 3_corrected,achevée,0.06224281793694772
Harangue - parlement 3_corrected,antigone,0.06224281793694772
Harangue - parlement 3_corrected,apanageant,0.06224281793694772
Harangue - parlement 3_corrected,attendons,0.06224281793694772
Harangue - parlement_corrected,court,0.26363831729328707
Harangue - parlement_corrected,procèz,0.19703137366635062
Harangue - parlement_corrected,faict,0.17017082768242076
Harangue - parlement_corrected,harangues,0.16762013701321374
Harangue - parlement_corrected,roy,0.1571615811167636
Harangue - parlement_corrected,ladicte,0.14528116759404847
Harangue - parlement_corrected,aultres,0.13290573671910588
Harangue - parlement_corrected,compagnie,0.11608999541758055
Harangue - parlement_corrected,édict,0.11575715509716898
Harangue - parlement_corrected,juges,0.10766077135271301
Harangue - parlement_corrected,fust,0.10692073329361007
Harangue - parlement_corrected,conseil,0.10078802458683528
Harangue - parlement_corrected,combes,0.09851568683317531
Harangue - parlement_corrected,estatz,0.08706749656318541
Harangue - parlement_corrected,marchandise,0.08677220355178356
Harangue - parlement_corrected,concile,0.08373615549655455
Harangue - parlement_corrected,peult,0.08365350019776323
Harangue - parlement_corrected,chascung,0.08267208663464572
Harangue - parlement_corrected,ledict,0.07717143673144598
Harangue - parlement_corrected,estre,0.07604863654342112
Harangue - parlement_corrected,trois,0.07604863654342112
Harangue - parlement_corrected,privé,0.0757130511380804
Harangue - parlement_corrected,justice,0.07440487797118114
Harangue - parlement_corrected,desjardins,0.07388676512488149
Harangue - parlement_corrected,lettres,0.07206117910371317
