document,term,tfidf
Réublique Preface_corrected,appetits,0.06332391996279825
Réublique Preface_corrected,magistrats,0.06332391996279825
Réublique Preface_corrected,politiques,0.06332391996279825
Réublique Preface_corrected,presque,0.06332391996279825
Réublique Preface_corrected,renuerfer,0.06332391996279825
Réublique Preface_corrected,sujets,0.06332391996279825
Réublique Preface_corrected,tyrannie,0.06332391996279825
Réublique Preface_corrected,age,0.06296374563756324
Réublique Preface_corrected,cr,0.06296374563756324
Réublique Preface_corrected,royaume,0.06296374563756324
Réublique Preface_corrected,grand,0.06159756581714861
Réublique Preface_corrected,populaire,0.05969634581730444
Réublique Preface_corrected,enuers,0.05752238441932249
Réublique Preface_corrected,cz,0.056451370168423595
Réublique Preface_corrected,liures,0.056451370168423595
Réublique Preface_corrected,platon,0.05502457750376288
Réublique Preface_corrected,œuure,0.05351593263165302
Réublique Preface_corrected,accn,0.05301004951915524
Réublique Preface_corrected,adre,0.05301004951915524
Réublique Preface_corrected,aduentu,0.05301004951915524
Réublique Preface_corrected,affeclio,0.05301004951915524
Théatre III_corrected,animaux,0.24324155788724564
Théatre III_corrected,pourquoy,0.17885726235412616
Théatre III_corrected,plantes,0.1707787410334379
Théatre III_corrected,nature,0.14021786468692612
Théatre III_corrected,grand,0.134195906692756
Théatre III_corrected,arbres,0.10760089714771562
Théatre III_corrected,fois,0.10265323755355055
Théatre III_corrected,moins,0.09673093538699955
Théatre III_corrected,chaleur,0.09524199019172498
Théatre III_corrected,homme,0.08093812960953023
Théatre III_corrected,fort,0.07938349409994017
Théatre III_corrected,arbre,0.07639130501509177
Théatre III_corrected,petits,0.07636653561576316
Théatre III_corrected,année,0.07274703015126906
Théatre III_corrected,femelle,0.07274703015126906
Théatre III_corrected,vient,0.07217095976532963
Théatre III_corrected,fin,0.0718231613285173
Théatre III_corrected,force,0.07106762599861191
Théatre III_corrected,hommes,0.07106762599861191
Théatre III_corrected,là,0.07106762599861191
Théatre III_corrected,chose,0.07010893234346306
Théatre III_corrected,terre,0.068935836516476
Théatre III_corrected,chaftrez,0.0675508137118927
Théatre III_corrected,durée,0.06644780479877539
Théatre III_corrected,efpeces,0.06551470415910027
Théatre III_corrected,choses,0.06514532383206093
Théatre III_corrected,fortes,0.06514532383206093
Théatre III_corrected,quelques,0.06317122310987726
Théatre III_corrected,vie,0.06317122310987726
Théatre III_corrected,oifeaux,0.06217776965159488
Théatre III_corrected,combien,0.06186082265599682
Théatre III_corrected,efté,0.061197122387693585
Théatre III_corrected,parce,0.0603188569519165
Théatre III_corrected,foit,0.058592578978527265
Théatre III_corrected,mer,0.0585310306039676
Théatre III_corrected,plusieurs,0.058164612060776624
Théatre III_corrected,femelles,0.057938944618000726
Théatre III_corrected,voilà,0.057588097492272006
Théatre III_corrected,aliment,0.05739959489403374
Théatre III_corrected,chenilles,0.05739959489403374
Théatre II_corrected,eau,0.2550744335126704
Théatre II_corrected,air,0.2537385990098612
Théatre II_corrected,terre,0.22564276810736228
Théatre II_corrected,feu,0.15732794400276923
Théatre II_corrected,corps,0.1549358562226174
Théatre II_corrected,nature,0.1479018157496388
Théatre II_corrected,combien,0.13381592853538746
Théatre II_corrected,pourquoy,0.12057132133584408
Théatre II_corrected,froid,0.11678623679554954
Théatre II_corrected,nuée,0.10456042258826262
Théatre II_corrected,entre,0.10113939257320878
Théatre II_corrected,fortes,0.09889185051602636
Théatre II_corrected,grand,0.09683491013913588
Théatre II_corrected,fumée,0.09465547409599288
Théatre II_corrected,elements,0.0929122487777224
Théatre II_corrected,exhalation,0.08873950696499333
Théatre II_corrected,foit,0.08607547567923189
Théatre II_corrected,metaux,0.08341874056824967
Théatre II_corrected,chose,0.082167675416466
Théatre II_corrected,moins,0.08091151405856702
Théatre II_corrected,choses,0.07866397200138461
Théatre II_corrected,bien,0.07416888788701978
Théatre II_corrected,argent,0.07332046167196925
Théatre II_corrected,grefle,0.07066523682265402
Théatre II_corrected,proportion,0.06759269788408587
Théatre II_corrected,genres,0.06522944937475755
Théatre II_corrected,fois,0.0651787196582901
Théatre II_corrected,cefte,0.06445430617079588
Théatre II_corrected,là,0.06293117760110768
Théatre II_corrected,fin,0.06240471986744312
Théatre II_corrected,mouvement,0.06194149918514827
Théatre II_corrected,humide,0.06052142495647224
Théatre II_corrected,chaud,0.06038192170997565
Théatre II_corrected,rien,0.06025283297546233
Théatre II_corrected,neige,0.059159671309995554
Théatre II_corrected,autant,0.058436093486742856
Théatre II_corrected,faut,0.058436093486742856
Théatre II_corrected,quand,0.05810094608348153
Théatre II_corrected,animaux,0.05796293256603757
Théatre II_corrected,encor,0.05796293256603757
Théatre IV_corrected,ame,0.3440967589812718
Théatre IV_corrected,corps,0.2193823425430896
Théatre IV_corrected,chose,0.20859903406753555
Théatre IV_corrected,entendement,0.17164930171527748
Théatre IV_corrected,sens,0.14387346775473406
Théatre IV_corrected,foit,0.1408877429175805
Théatre IV_corrected,fois,0.1366397048852582
Théatre IV_corrected,ames,0.12291799424590882
Théatre IV_corrected,choses,0.1114139132141336
Théatre IV_corrected,homme,0.09880101737857132
Théatre IV_corrected,pource,0.09600833940793292
Théatre IV_corrected,moins,0.09249456946079015
Théatre IV_corrected,rayons,0.08962666386777521
Théatre IV_corrected,yeux,0.08869697297019305
Théatre IV_corrected,quand,0.08855800983390773
Théatre IV_corrected,forme,0.08783117223896234
Théatre IV_corrected,organes,0.08314020071180431
Théatre IV_corrected,bien,0.07988167362522787
Théatre IV_corrected,faut,0.07567737501337377
Théatre IV_corrected,vegetale,0.07334733261239995
Théatre IV_corrected,ariftote,0.07076908774912492
Théatre IV_corrected,faculté,0.07051098448232032
Théatre IV_corrected,non,0.07044387145879025
Théatre IV_corrected,cœur,0.06927258789459499
Théatre IV_corrected,mefine,0.06766296149632772
Théatre IV_corrected,rien,0.0664185073754308
Théatre IV_corrected,agent,0.0663991821211571
Théatre IV_corrected,tue,0.06626073624700392
Théatre IV_corrected,faire,0.06440582533375108
Théatre IV_corrected,doncques,0.06324888459941283
Théatre IV_corrected,anges,0.06309119446807021
Théatre IV_corrected,hommes,0.06306447917781148
Théatre IV_corrected,cefte,0.06290585577699993
Théatre IV_corrected,volonté,0.06290585577699993
Théatre IV_corrected,dire,0.06239314329207136
Théatre IV_corrected,obie,0.061122777176999966
Théatre IV_corrected,formes,0.0585168074029355
Théatre IV_corrected,fubftance,0.05729017489188525
Théatre IV_corrected,cecy,0.057225181304230655
Théatre IV_corrected,vient,0.057090261955325516
Théatre I_corrected,corps,0.21019022612667593
Théatre I_corrected,mouvement,0.19977308160294507
Théatre I_corrected,choses,0.19260962594570472
Théatre I_corrected,chose,0.18820858126436663
Théatre I_corrected,nature,0.1795553131602578
Théatre I_corrected,monde,0.17522867910820342
Théatre I_corrected,forme,0.170902045056149
Théatre I_corrected,cause,0.1698278422316966
Théatre I_corrected,principe,0.13437571958670877
Théatre I_corrected,foit,0.12690730634063452
Théatre I_corrected,matiere,0.12633534605040844
Théatre I_corrected,elements,0.12231004996098677
Théatre I_corrected,rien,0.11500974637120003
Théatre I_corrected,causes,0.11322067179609228
Théatre I_corrected,principes,0.0903139829184762
Théatre I_corrected,dieu,0.08526584644761381
Théatre I_corrected,lieu,0.0843693640150609
Théatre I_corrected,pourquoy,0.08147655512555413
Théatre I_corrected,naturel,0.07793858108461327
Théatre I_corrected,quand,0.07733413980132416
Théatre I_corrected,premiere,0.07662963612893628
Théatre I_corrected,fuft,0.0764239534623623
Théatre I_corrected,dire,0.07535121313975174
Théatre I_corrected,non,0.07535121313975174
Théatre I_corrected,donc,0.07455856488220827
Théatre I_corrected,efté,0.07455856488220827
Théatre I_corrected,faut,0.07455856488220827
Théatre I_corrected,terme,0.07435926587019631
Théatre I_corrected,bien,0.07248749363548027
Théatre I_corrected,ariftote,0.07230516892739307
Théatre I_corrected,premier,0.07138946185889768
Théatre I_corrected,encor,0.07121579038157334
Théatre I_corrected,autant,0.07041642238875226
Théatre I_corrected,fin,0.0694024331550345
Théatre I_corrected,eau,0.06780193030143791
Théatre I_corrected,faire,0.06741950649346208
Théatre I_corrected,grand,0.06741950649346208
Théatre I_corrected,generation,0.06523202664585961
Théatre I_corrected,accidents,0.06506435763642178
Théatre I_corrected,aucune,0.06420320864856822
Théatre V_corrected,diametre,0.223289571216762
Théatre V_corrected,soleil,0.19663903450159473
Théatre V_corrected,terre,0.19542826228276078
Théatre V_corrected,lune,0.1629925685557102
Théatre V_corrected,cents,0.15771492015303307
Théatre V_corrected,fois,0.15316564722811835
Théatre V_corrected,mouvement,0.15307624603088504
Théatre V_corrected,estoiles,0.1481753633914703
Théatre V_corrected,mille,0.14690422710913606
Théatre V_corrected,grand,0.14213471928778507
Théatre V_corrected,minutes,0.13703059055282402
Théatre V_corrected,orbes,0.12404976178708998
Théatre V_corrected,diametres,0.10962447244225922
Théatre V_corrected,vingt,0.10128363655624383
Théatre V_corrected,quatre,0.09475647952519005
Théatre V_corrected,trois,0.09353125020562436
Théatre V_corrected,orbe,0.08989116452739045
Théatre V_corrected,fphere,0.08683483325096299
Théatre V_corrected,cieux,0.08373211449218818
Théatre V_corrected,monde,0.08122450675751589
Théatre V_corrected,quand,0.08121983959302004
Théatre V_corrected,corps,0.07896373293765836
Théatre V_corrected,partie,0.07876315806789419
Théatre V_corrected,fept,0.0786556138006379
Théatre V_corrected,ombre,0.07443429247668608
Théatre V_corrected,foit,0.07219541297157336
Théatre V_corrected,quarante,0.07085025072415922
Théatre V_corrected,choses,0.07069183718220848
Théatre V_corrected,cinq,0.0694284616004545
Théatre V_corrected,dieu,0.06768319966085003
Théatre V_corrected,trente,0.06764692340871441
Théatre V_corrected,celeftes,0.067629784782152
Théatre V_corrected,entendement,0.06559414547272446
Théatre V_corrected,pource,0.06457206325377284
Théatre V_corrected,fix,0.06428561259301342
Théatre V_corrected,cofté,0.06377970073919094
Théatre V_corrected,aftres,0.062723336639148
Théatre V_corrected,planetes,0.0626895768194682
Théatre V_corrected,neuf,0.05911724822440174
Théatre V_corrected,nature,0.05907236855092064
Théatre summary_corrected,nature,0.24081586444737696
Théatre summary_corrected,hypostase,0.17848386958366844
Théatre summary_corrected,causes,0.16681083249819423
Théatre summary_corrected,choses,0.16273924227169068
Théatre summary_corrected,hystoire,0.1577286385776754
Théatre summary_corrected,preceder,0.13409067039948444
Théatre summary_corrected,mouvement,0.13348328850152943
Théatre summary_corrected,ordre,0.10849282818112711
Théatre summary_corrected,generation,0.10678663080122355
Théatre summary_corrected,foit,0.10387538426291776
Théatre summary_corrected,doctrine,0.09519706973194574
Théatre summary_corrected,matiere,0.09493122465848622
Théatre summary_corrected,phyficien,0.09129613028397315
Théatre summary_corrected,plantes,0.09024687895627473
Théatre summary_corrected,contrainéts,0.08939378026632296
Théatre summary_corrected,expliquez,0.08939378026632296
Théatre summary_corrected,monceau,0.08939378026632296
Théatre summary_corrected,doétrine,0.08529145737093073
Théatre summary_corrected,chose,0.08499383451083892
Théatre summary_corrected,elements,0.08008997310091767
Théatre summary_corrected,queftions,0.08008997310091767
Théatre summary_corrected,dixicíme,0.0788643192888377
Théatre summary_corrected,faciles,0.0788643192888377
Théatre summary_corrected,qvi,0.07139354783346737
Théatre summary_corrected,forme,0.07082819542569911
Théatre summary_corrected,faut,0.06780801761320444
Théatre summary_corrected,principe,0.06768515921720604
Théatre summary_corrected,defpouillée,0.06559876729882846
Théatre summary_corrected,expliquer,0.06559876729882846
Théatre summary_corrected,propofez,0.06559876729882846
Théatre summary_corrected,questions,0.06559876729882846
Théatre summary_corrected,naturelles,0.06186066019854346
Théatre summary_corrected,accidents,0.06086408685598211
Théatre summary_corrected,finy,0.06086408685598211
Théatre summary_corrected,methode,0.06086408685598211
Théatre summary_corrected,mineraux,0.06086408685598211
Théatre summary_corrected,propo,0.06086408685598211
Théatre summary_corrected,animaux,0.058291108721647354
Théatre summary_corrected,fommes,0.058291108721647354
Théatre summary_corrected,finalement,0.056860971580620485
